,sent
2854,"Here we generated a series of lipopeptides derived from EK1 and found that EK1C4 was the most potent fusion inhibitor against SARS-CoV-2 S protein-mediated membrane fusion and pseudovirus infection with IC50s of 1.3 and 15.8 nM, about 241- and 149-fold more potent than the original EK1 peptide, respectively."
2855,"EK1C4 was also highly effective against membrane fusion and infection of other human coronavirus pseudoviruses tested, including SARS-CoV and MERS-CoV, as well as SARSr-CoVs, and potently inhibited the replication of 5 live human coronaviruses examined, including SARS-CoV-2."
2856,"Intranasal application of EK1C4 before or after challenge with HCoV-OC43 protected mice from infection, suggesting that EK1C4 could be used for prevention and treatment of infection by the currently circulating SARS-CoV-2 and other emerging SARSr-CoVs."
2857,Coronavirus disease 2019 (COVID-19) is a novel human respiratory disease caused by the SARS-CoV-2 virus.
2858,Asymptomatic individuals in the context of COVID-19 are those subjects who are carriers of the virus but display no clinical symptoms.
2859,"Current evidence reveals that this sub-population is a major contributing factor in the propagation of this disease, while escaping detection by public health surveillance systems."
2860,"In this manuscript, we present a mathematical model taking into account asymptomatic carriers."
2861,Our results indicate a basic reproduction number as high as 26.5.
2862,"The first three weeks of the model exhibit exponential growth, which is in agreement with average case data collected from thirteen countries with universal health care and robust communicable disease surveillance systems; the average rate of growth in the number of reported cases is 25\% per day during this period."
2863,"The model was applied to every county in the US to give estimates of mild, severe, and critical case severity, and also mortality."
2864,These estimates can be considered an upper bound.
2865,Importance: A strategy for preventing further spread of the ongoing COVID-19 epidemic is to detect infections and isolate infected individuals without the need of extensive bio-specimen testing.
2866,"Objectives: Here we investigate the prevalence of loss of smell and taste among COVID-19 diagnosed individuals and we identify the combination of symptoms, besides loss of smell and taste, most likely to correspond to a positive COVID-19 diagnosis in non-severe cases."
2867,Design: Community survey.
2868,"Setting and Participants: Subscribers of RADAR COVID-19, an app that was launched for use among the UK general population asking about COVID-19 symptoms."
2869,Main Exposure: Loss of smell and taste.
2870,Main Outcome Measures: COVID-19.
2871,"Results: Between 24 and 29 March 2020, 1,573,103 individuals reported their symptoms via the app; 26% reported suffering from one or more symptoms of COVID-19."
2872,"Of those, n=1702 reported having had a RT-PCR COVID-19 test and gave full report on symptoms including loss of smell and taste; 579 were positive and 1123 negative."
2873,"In this subset, we find that loss of smell and taste were present in 59% of COVID-19 positive individuals compared to 18% of those negative to the test, yielding an odds ratio (OR) of COVID-19 diagnosis of OR[95%CI]=6.59[5.25; 8.27], P= 1.90x10-59 ."
2874,"We also find that a combination of loss of smell and taste, fever, persistent cough, fatigue, diarrhoea, abdominal pain and loss of appetite is predictive of COVID-19 positive test with sensitivity 0.54[0.44; 0.63], specificity 0.86[0.80; 0.90], ROC-AUC 0.77[0.72; 0.82] in the test set, and cross-validation ROC-AUC 0.75[0.72; 0.77]."
2875,"When applied to the 410,598 individuals reporting symptoms but not formally tested, our model predicted that 13.06%[12.97%;13.15] of these might have been already infected by the virus."
2876,Conclusions and Relevance: Our study suggests that loss of taste and smell is a strong predictor of having been infected by the COVID-19 virus.
2877,"Also, the combination of symptoms that could be used to identify and isolate individuals includes anosmia, fever, persistent cough, diarrhoea, fatigue, abdominal pain and loss of appetite."
2878,This is particularly relevant to healthcare and other key workers in constant contact with the public who have not yet been tested for COVID-19.
2879,One size does not fit all – Patterns of vulnerability and resilience in the COVID-19 pandemic and why heterogeneity of disease matters
2880,Preliminary evidence suggests that climate may modulate the transmission of SARS-CoV-2.
2881,"Yet it remains unclear whether seasonal and geographic variations in climate can substantially alter the pandemic trajectory, given high susceptibility is a core driver."
2882,"Here, we use a climate-dependent epidemic model to simulate the SARS-CoV-2 pandemic probing different scenarios of climate-dependence based on known coronavirus biology."
2883,"We find that while variations in humidity may be important for endemic infections, during the pandemic stage of an emerging pathogen such as SARS-CoV-2 climate may drive only modest changes to pandemic size and duration."
2884,"Our results suggest that, in the absence of effective control measures, significant cases in the coming months are likely to occur in more humid (warmer) climates, irrespective of the climate-dependence of transmission and that summer temperatures will not substantially limit pandemic growth."
2885,Coronavirus disease 2019 (COVID-19) is a global health concern as it continues to spread within China and beyond.
2886,"The causative agent of this disease, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), belongs to the genus Betacoronavirus which also includes severe acute respiratory syndrome related coronavirus (SARSr-CoV) and Middle East respiratory syndrome related coronavirus (MERSr-CoV)."
2887,Codon usage of viral genes are believed to be subjected to different selection pressures in different host environments.
2888,"Previous studies on codon usage of influenza A viruses can help identify viral host origins and evolution trends, however, similar studies on coronaviruses are lacking."
2889,"In this study, global correspondence analysis (CA), within-group correspondence analysis (WCA) and between-group correspondence analysis (BCA) were performed among different genes in coronavirus viral sequences."
2890,The amino acid usage pattern of SARS-CoV-2 was generally found similar to bat and human SARSr-CoVs.
2891,"However, we found greater synonymous codon usage differences between SARS-CoV-2 and its phylogenetic relatives on spike and membrane genes, suggesting these two genes of SARS-CoV-2 are subjected to different evolutionary pressures."
2892,Introduction: the current worldwide outbreak of Coronavirus disease 2019 (COVID-19) due to a novel coronavirus (SARS-CoV-2) is seriously threatening the public health.
