,sent
513,"Thus, a ferret SARS-CoV model was evaluated over a period of 58 days following extensive optimization and characterization of the model in order to validate clinical, histopathological, virological and immunological endpoints."
514,"While much of the discussion has been steered by members of the microbiology and policy communities, additional input from medical practitioners will be highly valuable toward developing a broadly inclusive policy that considers the relative value and harm of GOF research."
515,We evaluated the humoral immune response and pathological end points in ferrets challenged with the Urbani strain of SARS-associated coronavirus (SARS-CoV) after having received formalin-inactivated whole-virus vaccine or mock vaccine.
516,CD8 T cells play an important role in controlling diseases caused by other coronaviruses and in mediating vaccine-induced protective immunity in corresponding animal models.
517,"The outbreak was initially detected in Wuhan, a major city of China, but has subsequently been detected in other provinces of China."
518,Adequate animal models are required to study the underlying pathogenesis of SARS-associated coronavirus (SARS-CoV) infection and to develop effective vaccines and therapeutics.
519,Our findings also suggest that domestic dog contact may increase rabies and coronavirus exposure risk.
520,These chimeric SARS VLPs have a similar size and morphology to the wild type SARS-CoV.
521,"229E replicated in human WI-38 cells but not in three mouse cell lines tested (RAG, LM/TK(−), and A9)."
522,Both viruses recognize ACE2 through the spike proteins (S-protein) on their surfaces.
523,"Middle East respiratory syndrome coronavirus (MERS-CoV), an emerging infectious disease of growing global importance, has caused severe acute respiratory disease in more than 1600 people, resulting in almost 600 deaths."
524,"In humans, HCoV 229E causes common cold by infecting the upper respiratory tract."
525,"Our study also suggested that pangolin be natural host of Betacoronavirus, with a potential to infect humans."
526,"Here, we verified the replication ability and pathogenicity of a reporter HCoV-OC43 strain expressing Renilla luciferase (Rluc; rOC43-ns2DelRluc) in mice with different genetic backgrounds (C57BL/6 and BALB/c)."
527,"The nsp3 was found to be more conserved among SARS-CoV-2, SARS-CoV, and MERS-CoV than among 15 coronaviruses infecting human and other animals."
528,"In 2015, the Middle East Respiratory Syndrome Coronavirus (MERS-CoV) reached the Republic of Korea through nosocomial transmission and was the largest epidemic outside of the Arabian Peninsula."
529,"Intranasal application of EK1C4 before or after challenge with HCoV-OC43 protected mice from infection, suggesting that EK1C4 could be used for prevention and treatment of infection by the currently circulating SARS-CoV-2 and other emerging SARSr-CoVs."
530,"An outbreak of clusters of viral pneumonia due to a novel coronavirus (2019-nCoV/SARS-CoV-2) happened in Wuhan, Hubei Province in China in December 2019."
531,"The novel coronavirus (SARS-CoV-2/ 2019-nCoV) identified in Wuhan, China, in December 2019 has caused great damage to public health and economy worldwide with over 140,000 infected cases up to date."
532,A defined receptor-binding domain (RBD) in MERS-CoV spike protein can potentially serve as a subunit vaccine candidate against MERS-CoV infections.
533,"While overexpression of LY6E in C3A and A549 cells efficiently inhibited the infection of HCoV-OC43, knockdown of LY6E expression in HepG2 significantly increased its susceptibility to HCoV-OC43 infection."
534,"Several efforts to understand and combat infection by severe acute respiratory syndrome coronavirus (SARS-CoV) have therefore focused on the viral GP, known as spike (S)."
535,"A subunit vaccine, RBD-S, is under development to prevent severe acute respiratory syndrome (SARS) caused by SARS coronavirus (SARS-CoV), which is classified by the US NIH as a category C pathogen."
536,"We show, however, that the phylogenetic patterns cited as evidence for recombination are more probably caused by a variation in substitution rate among lineages and that recombination is unlikely to explain the appearance of SARS in humans."
537," The recent emergence of the novel, pathogenic SARS-coronavirus 2 (SARS-CoV-2) in China and its rapid national and international spread pose a global health emergency."
538,"Relevant strategies to prevent novel coronavirus pneumonia are established, serving as references to the medical personnel and general public during their work or daily life."
539,The emergency of MRES-COV and COVID-19 has caused global panic and threatened health security.
540,Many respiratory viruses of humans originate from animals.
541,"In fact, hepatitis C virus infection is the most frequent indication for liver transplantation and a vaccine is not available."
542,"In this series, experts in many different aspects of coronavirus replication and disease will provide authoritative, up-to-date reviews of the following topics: – clinical management and infection control of SARS; – reservoir hosts of coronaviruses; – receptor recognition and cross-species transmission of SARS-CoV; – SARS-CoV evasion of innate immune responses; – structures and functions of individual coronaviral proteins; – anti-coronavirus drug discovery and development; and – the public health legacy of the SARS outbreak."
543, The persistent public health threat of infection with the Middle East respiratory syndrome coronavirus (MERS-CoV) highlights the need for an effective MERS-CoV vaccine.
544,"Improved modes of administration, the use of codon and antigen gene optimization, and the implementation of vaccination DNA prime/boost regimens have led to the quick progression of DNA vaccines from research laboratory benches to human clinical trials."
545,High IgG levels were detected in mice immunized with intraperitoneal (i.p.)
546,"Main methods In this study, the RNA-dependent RNA polymerase (RdRp) of the newly emerged coronavirus is modeled, validated, and then targeted using different anti-polymerase drugs currently on the market that have been approved for use against various viruses."
547,Here we demonstrate the use of the VelocImmune technology (a mouse that expresses human antibody-variable heavy chains and κ light chains) alongside the VelociGene technology (which allows for rapid engineering of the mouse genome) to quickly develop and evaluate antibodies against an emerging viral disease.
548,Traditional Chinese medicine is a resource for drug discovery against 2019 novel coronavirus (SARS-CoV-2)
549,"HCVS segregated concordantly with the human chromosome 15 enzyme markers mannose phosphate isomerase (MPI) and the muscle form of pyruvate kinase (PKM2), and analysis of hybrids containing an X/15 translocation [t(X;15)(p11;q11)] localized HCVS to the q11 → qter region of chromosome 15."
550,"Should intervention be needed to control pathogens in wild dogs, efforts to prevent rabies and coronavirus exposure might be directed at reducing infection in the presumed domestic dog reservoir through vaccination."
551,These results show that it is possible to interrogate the memory repertoire of immune donors to rapidly and efficiently isolate neutralizing antibodies that have been selected in the course of natural infection.
