,pid,newpid,category,sent,newscore,answer,keyword
393,hzkuuhcr,14147,animaldesign,"To understand the biodistribution of CPMV in the CNS, we examined CPMV uptake during infection of mice with neurotropic mouse hepatitis virus (MHV).",0.7534097109596279,neurotropic mouse hepatitis virus,immunopathology
394,xpfn45k1,11386,animaldesign,"Conversely, the number of infected cells in the spinal cords from mice inoculated with wild-type virus steadily increased until 8 weeks p.i.",0.7534074320373589,mice,immunopathology
395,jkxsm8yv,14524,animaldesign,"Four PPMOs, targeting various locations in the JEV genome, were evaluated for antiviral activity against JEV in cultured cells and the mouse model of JEV infection.",0.7533978043822979,mouse model of jev infection,immunopathology
396,1zx7p757,7026,animaldesign,We show in this study significant quantitative and qualitative differences in immune responses between immune competent and immune-compromised mice.,0.7533960569401861,significant quantitative and qualitative differences in immune responses between immune competent and immune-compromised mice,immunopathology
397,q9tstj31,11371,animaldesign,Herein we describe the use of an adenovirus vectored mouse IFN alpha gene (mDEF201) as a prophylactic and treatment countermeasure in a SARS-CoV-infected BALB/c mouse model.,0.7533936497951179,balb / c,immunopathology
398,navjkevd,5337,animaldesign,"In addition, intramuscular immunization of BALB/c mice with this vaccine was also highly expressed and sufficient to induce the production of long-term IgG, which neutralized natural DKK1 in vivo.",0.7533877907192479,balb / c,immunopathology
399,ur9sz21s,12492,animaldesign,"However, current research shows that embryos may also transmit microorganisms, especially viruses, to the recipient mice.",0.7533866398736591,viruses,immunopathology
400,osxk3laf,7444,animaldesign,"However, common antibody production in mice or rabbits requires tedious protein expression and injection, as well as blood collection at regular intervals.",0.7533857812813686,"common antibody production in mice or rabbits requires tedious protein expression and injection , as well as blood collection at regular intervals",immunopathology
401,i9tzr13z,8902,animaldesign,"Notably, tractable mouse genetics combined with hCoV reverse genetic systems has afforded the concomitant manipulation of virus and host genetics to evaluate virus–host interaction networks in disease.",0.7533808369989142,disease,immunopathology
402,prftlaxn,14694,animaldesign,"In addition, the passaged strain was more neurovirulent than the original strain, while both strains infected astroglial and neural progenitor cells in the mouse brain.",0.7533667464061025,"the passaged strain was more neurovirulent than the original strain , while both strains infected astroglial and neural progenitor cells in the mouse brain",interferon
403,33pxylb3,11661,animaldesign,"MERS-CoV has been detected in the nasal and rectal secretions of infected camels, and MERS-CoV of this origin has full capacity to infect human airway epithelium in both in vitro and in vivo models.",0.7533635389703589,in vitro and in vivo models,immunopathology
404,zdb0xjic,5398,animaldesign,Then we constructed novel mBAP31 DNA vaccines and tested there ability to stimulate mBAP31-specific immune responses and antitumor immunity in B16 melanoma-bearing mice.,0.7533580301451914,mbap31-specific immune responses,antibody dependent enhancement (ADE)
405,vklmmv8s,13054,animaldesign,"Specifically, viral models of chronic demyelination and axonal damage have been used to study the contribution of viruses in human MS, and they have led to important breakthroughs in our understanding of MS pathology.",0.7533536992761717,chronic demyelination and axonal damage,immunopathology
406,nj4p03cr,6615,animaldesign,"Among these, some small molecules that were developed against human rhinoviruses and poliovirus are under evaluation.",0.7533524718649051,some small molecules that were developed against human rhinoviruses and poliovirus,immunopathology
407,3ew6tycv,5146,animaldesign,"The filoviruses, Marburg virus and Ebola virus, cause severe hemorrhagic fever with a high mortality rate in humans and nonhuman primates.",0.7533491086500952,"the filoviruses , marburg virus and ebola virus , cause severe hemorrhagic fever",immunopathology
408,mqnqjn0c,3200,animaldesign,"These observations suggest that mice infected with MA15 die from an overwhelming viral infection with extensive, virally mediated destruction of pneumocytes and ciliated epithelial cells.",0.753347515807236,"mice infected with ma15 die from an overwhelming viral infection with extensive , virally mediated destruction of pneumocytes and ciliated epithelial cells",immunopathology
409,rpnuauwz,4129,animaldesign,FTY720-treated mice exhibited a reduction in the severity of demyelination associated with dampened neuroinflammation.,0.7533467703070849,dampened neuroinflammation,immunopathology
410,xxvmkwxu,3065,animaldesign,"In contrast, pre-existing allergic airway inflammation protected from subsequent influenza virus infection, which was compatible with those of previous murine models of influenza virus infection in asthmatic mice.",0.7533434325724832,asthmatic mice,immunopathology
411,1zokmlnd,7668,animaldesign,"During the past two decades, antibodies, antibody derivatives and vaccines have been developed for therapeutic and diagnostic applications in human and veterinary medicine.",0.7533357672328467,antibodies,antibody dependent enhancement (ADE)
412,m2fwefuy,6155,animaldesign,Combo5 is a non-M protein-based vaccine that provides protection against GAS skin infection in mice and reduces the severity of pharyngitis in nonhuman primates.,0.7533300363766913,protection against gas skin infection in mice and reduces the severity of pharyngitis in nonhuman primates,immunopathology
413,wtapfcds,10034,animaldesign,"Because of the increased sensitivity of the β 2M−/− mice to infection, only low levels of virus could be used to evaluate chronic disease.",0.7533210726286608,chronic disease,immunopathology
414,rkdvds4t,5724,animaldesign,We conclude that both replication-deficient ChAdOx1 Chik vaccines are safe even when used in A129 mice and afford complete protection from a lethal challenge.,0.7533123532265735,a129 mice,immunopathology
415,mqnqjn0c,3197,animaldesign,Fifteen passages resulted in a virus (MA15) that is lethal for mice following intranasal inoculation.,0.7533106127951843,intranasal inoculation,interleukin
416,my0lmibg,14248,animaldesign,Recombinant MERS(MA) bearing mutant S proteins were more virulent than the parental virus in hDPP4 KI mice.,0.7533090979825513,hdpp4 ki mice,immunopathology
417,8zwfkken,12093,animaldesign,These cell lines are valuable tools to perform in vitro studies in a mouse cell system that reflects the species used for in vivo studies of SARS-CoV-MA15 pathogenesis.,0.7533020993171344,cell lines are valuable tools to perform in vitro studies in a mouse cell system that reflects the species used for in vivo studies of sars-cov-ma15 pathogenesis,immunopathology
418,szezd2vb,10923,animaldesign,"As a means of understanding the human infection, we characterized in vivo the neurotropic and neuroinvasive properties of HCoV-OC43 through the development of an experimental animal model.",0.7533015396060976,hcov-oc43,interleukin
419,ir0rbr0i,6273,animaldesign,"Moreover, a legumain DNA vaccine delivered orally with A.C.NPs can effectively improve autoimmune response and protect against breast cancer in mice.",0.7532965605208115,autoimmune response,antibody dependent enhancement (ADE)
420,2loi97f8,6718,animaldesign,Single intranasal immunization with AdC68-S induced robust and sustained neutralizing antibody and T cell responses in BALB/c mice.,0.7532903302854634,antibody and t cell responses,antibody dependent enhancement (ADE)
421,fie121ns,7207,animaldesign,"However, we were unable to demonstrate inhibition of Panc02 tumor growth in immunocompetent mice with pre-vaccination of mice, boosts, or even intratumoral injections of the recombinant viruses.",0.7532862764816501,we were unable to demonstrate inhibition of panc02 tumor growth,immunopathology
422,tu2xrt9x,9592,animaldesign,"To address this, we investigated six human monoclonal antibodies with ZIKV epitope specificity and neutralizing activity in mouse models of ZIKV infection and microcephaly.",0.7532831416803876,monoclonal antibodies,antibody dependent enhancement (ADE)
423,wx46bpwm,7403,animaldesign,"Therefore, IFNAR(−/−) mice are a good model to facilitate studies on arbovirus transmission, pathogenesis, virulence, and the protective efficacy of new vaccines.",0.7532758900512053,ifnar,immunopathology
424,aa08u19x,3182,animaldesign," Respiratory viruses that emerge in the human population may cause high morbidity and mortality, as well as concern about pandemic spread.",0.7532748890067912,"high morbidity and mortality , as well as concern about pandemic spread",immunopathology
425,5e7xrd1y,3017,animaldesign,"Aerosol inhalation methods have been established with several influenza viruses for mouse and ferret models, but few studies have evaluated inoculation routes in a nonhuman primates (NHP) model.",0.7532694050986835,aerosol inhalation methods have been established with several influenza viruses,immunopathology
