,sent
464,Effective vaccines should confer long-term protection against future outbreaks of severe acute respiratory syndrome (SARS) caused by a novel zoonotic coronavirus (SARS-CoV) with unknown animal reservoirs.
465,Rota- and Coronavirus infections.
466,The vaccine was found to be safe and efficacious in one population of cats that had low antibody titre against feline coronavirus (FCoV) at the time of vaccination.
467,"Besides the commonly used S protein, the nsp3 protein has not been tested in any coronavirus vaccine studies and was selected for further investigation."
468,Coronaviruses are a family of large positive-sense RNA viruses that are responsible for a wide range of important veterinary and human diseases.
469,"Therefore, in a bid to answer a burning question of reinfection in the recovered class, the model equations which exhibits the disease-free equilibrium (E_0 ) state for COVID-19 coronavirus was developed in this study and was discovered to both exist as well as satisfy the criteria for a locally or globally asymptotic stability with a basic reproductive number R_0=0 for and endemic situation."
470,"To date, there are no approved vaccines or direct acting antiviral drugs to combat coronavirus infections in humans."
471,"In addition, PDVAC has also supported vaccine development efforts against important emerging pathogens, including Middle Eastern Coronavirus (MERS CoV) and Zika virus."
472,"Altogether, our observations clearly demonstrate the potential of coronaviruses as (multivalent) expression vectors."
473,"Besides RVA, bovine coronavirus and bovine enteric calicivirus were detected in some samples."
474,"No substantial proteolytic cleavage of S was observed, suggesting that S is not processed into head (S1) and stalk (S2) domains as observed for certain other coronaviruses."
475,The characterization of cellular proteins required for virus infection is essential for understanding viral life cycles and may provide cellular targets for antiviral therapies.
476,"Human coronavirus NL63 (HCoV-NL63), a recently discovered member of the Coronaviridae family, has spread worldwide and is associated with acute respiratory illness in young children and elderly and immunocompromised persons."
477,"Transmissible gastroenteritis virus (TGEV), porcine epidemic diarrhoea virus (PEDV), and porcine deltacoronavirus (PDCoV) are enteropathogenic coronaviruses (CoVs) of swine."
478,"Fifty-four multiparous Jersey and Jersey-cross cows were vaccinated between dry-off and calving with commercially available vaccines containing bovine herpesvirus-1 (BHV-1), bovine viral diarrhea virus (BVDV), bovine respiratory syncytial virus (BRSV), rotavirus, coronavirus, E. coli J-5, and Salmonella siderophore receptor and porin (SRP); blood was collected at dry off, mid-dry, and at calving."
479,"Vaccines offer an important preventive measure for possible future recurrences of SARS, but the prospect for their development is still unknown because of the uncertainty regarding the role of immune responses in SARS virus pathogenesis."
480,The international outbreak of the severe acute respiratory syndrome-associated coronavirus (SARS-CoV) in 2002–2003 highlighted the need to develop pretested human vaccine vectors that can be used in a rapid response against newly emerging pathogens.
481,"The emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) and Middle East Respiratory Syndrome coronavirus (MERS-CoV), two strains of animal coronaviruses that crossed the species barrier to infect and cause severe respiratory infections in humans within the last 12 years, have taught us that coronaviruses represent a global threat that does not recognize international borders."
482,"In 2012, a sixth human coronavirus (hCoV) was isolated from a patient presenting with severe respiratory illness."
483,Middle East respiratory syndrome is the acute respiratory syndrome caused by betacoronavirus MERS-CoV.
484,Public health measures successfully contained outbreaks of the severe acute respiratory syndrome coronavirus (SARS-CoV) infection.
485,"The spike (S) protein, a main surface antigen of SARS-coronavirus (SARS-CoV), is one of the most important antigen candidates for vaccine design."
486,"The aim of this study was to define a pathological fecal score for weaning puppies, and to study the impact on that score of two intestinal viruses (canine parvovirus type 2 and canine coronavirus)."
487,"In our previous study, immunization of mice with severe acute respiratory syndrome coronavirus (SARS CoV) spike (S) DNA vaccine could induce both humoral and cellular immunity in response to a pool of entire overlapping S peptides."
488,"Sequence analysis revealed that KQ6 was an avian coronavirus infectious bronchitis virus (IBV), a member of coronavirus in group 3."
489,"Coronaviruses are the enveloped, positive-stranded RNA viruses with the largest RNA genomes known."
490,"In this review, I will focus on antiviral therapy for herpes simplex virus, human immunodeficiency virus, hepatitis C virus, and human papillomavirus."
491,"Here, three truncations of the PDCoV S protein were generated, the N-terminal domain of the S1 subunit (NTD, amino acids (aa) 50–286), the C-terminal domain of the S1 subunit (CTD, aa 278–616), and S2 subunit (aa 601–1087)."
492,"For this approach, the SARS-CoV nucleocapsid protein (N) or envelope spike protein (S) genes were cloned between the RV glycoprotein G and polymerase L genes."
493,"With this in mind, we explored whether manipulation of CoV NSP16, a conserved 2’O methyltransferase (MTase), could provide a broad attenuation platform against future emergent strains."
494,"Monoclonal antibodies (MAbs) specific for the hemagglutinin esterase (HE) and spike (S) surface proteins of 2 bovine enteric coronavirus (BECV) strains and two bovine respiratory coronavirus (BRCV) strains were tested against 6 BECV strains and 6 recently isolated BRCV strains, in order to characterize the antigenicity of BCV strains with varied tissue tropisms."
495,"It is essential to understand the latest situation regarding avian coronaviruses (ACoVs), commonly referred to as the well-known avian infectious bronchitis virus (IBV), given that new and diverse types of IBV are continually being identified worldwide, particularly ones that are isolated from commercial poultry and associated with a wide range of disease conditions."
496,"Coronavirus (CoV) found in naturally infected palm civet (civet-CoV) represents the closest genetic relative to SARS-CoV, but the degree and the determinants of cross-neutralization among these viruses remain to be investigated."
497, Lactobacillus casei strain Shirota was selected as a bacterial carrier for the development of live mucosal vaccines against coronavirus.
498,"Serological results showed that the diagnostic sensitivity and specificity of the truncated S-N fusion protein derived the SARS virus were > 99% (457/460) and 100.00% (650/650), respectively."
499,"Among the four genera of the Coronavirinae, a couple of functional receptors for the representative members in the genera Alphacoronavirus and Betacoronavirus have been identified, whereas receptors for Gammacoronavirus and Deltacoronavirus, which are believed to originate from birds, are still unknown."
