,sent
724,We have hypothesized that because the germline antibodies are so different from the mature HIV-1-specific bnAbs they may not bind the epitopes of the mature antibodies and provided the first evidence to support this hypothesis by using individual putative germline-like predecessor antibodies.
725,"Notably, codon 1020 was positively selected among B and B5 strains, and can distinguish between clade A (Q1020) and B (R1020/H1020) strains, suggesting that this residue may play a role in the evolution of S protein during divergence of different lineages."
726,Active smoking is not associated with severity of coronavirus disease 2019 (COVID-19)
727,"The initially developed animal models comprise two nonhuman primate species, the rhesus macaque and the common marmoset."
728,Bats of several species in southern People’s Republic of China harbor SARS-like CoVs and may be reservoir hosts for them.
729,"In vitro, these VHHs efficiently blocked virus entry at picomolar concentrations."
730,"The analyses support a mammalian-like origin for the replicase protein, an avian-like origin for the matrix and nucleocapsid proteins, and a mammalian-avian mosaic origin for the host-determining spike protein."
731,"To find disease-specific B cell epitopes, phage-displayed random peptide libraries were panned on serum immunoglobulin (Ig) G antibodies from patients with SARS."
732,This changed dramatically in 2003 with the zoonotic SARS-CoV and the more recent emergence of MERS-CoV has confirmed the coronaviruses as significant causes of severe respiratory disease.
733,"Overall, the engineered Nbs could be developed into effective therapeutic agents for prevention and treatment of MERS-CoV infection."
734,The structure of Fab m336 in complex with the MERS-CoV receptor-binding domain reveals that its IGHV1-69-derived heavy chain provides more than 85% binding surface and that its epitope almost completely overlaps with the receptor-binding site.
735,"This review article summarizes previous and more recent advances into the molecular and structural characteristics, with particular emphasis on host–receptor interactions, that drove this remarkable virus disease outbreak in human populations."
736,These results demonstrated that SL-CoV and SARS-CoV shared only a limited number of immunogenic epitopes in their S proteins and the major neutralization epitopes are substantially different.
737,The RBD efficiently elicited neutralizing antibodies against MERS-CoV by blocking viral entry at the binding step.
738,"Recently, we developed a monoclonal antibody-based rapid nucleocapsid protein detection assay for diagnosis of MERS coronavirus (MERS-CoV) in humans and dromedary camels."
739,"SARS-CoV-2, like other coronaviruses, has an unusually large genome for a +RNA virus that encodes four structural proteins - the matrix (M), small envelope (E), spike (S) and nucleocapsid phosphoprotein (N) - and sixteen nonstructural proteins (nsp1-16) that together ensure replication of the virus in the host cell."
740,"Notably, N371 and N385, located at the COOH terminus of the N protein, inhibited binding of antibodies to SARS-coronavirus lysate and bound to antibodies in >94% of samples from SARS study patients."
741,A handful of genetic and structural analyses have identified a key feature of the virus — a protein on its surface — that might explain why it infects human cells so readily.
742,MERS-CoV is thought to be transmitted to humans through dromedary camels.
743,"In this regard, a SARS-CoV variant with increased replication capacity in PTEC was selected after four serial subculture passages."
744,"Through coordination between academic and public laboratories, we confirmed assay exclusivity based on 297 original clinical specimens containing a full spectrum of human respiratory viruses."
745,"This review summarises the current understanding of MERS-CoV, with special reference to the (i) genome structure; (ii) clinical features; (iii) diagnosis of infection; and (iv) treatment and vaccine development."
746,We give examples of the Cavbase similarity analysis detecting pronounced similarities in the binding sites of proteins unrelated in sequence.
747,"To date, there are no approved vaccines or direct acting antiviral drugs to combat coronavirus infections in humans."
748,"To meet this challenge, this article discusses advances in the research and development of neutralizing antibodies (nAbs) for the prevention and treatment of infection by SARS-CoV-2 and other human CoVs."
749,"This structure provides strong experimental support for the recent proposal advanced by us and others that the “SARS‐unique” region is not unique to the human SARS virus, but is conserved among several different phylogenetic groups of coronaviruses and provides essential functions."
750,"First identified in 2012, Middle East respiratory syndrome coronavirus (MERS-CoV) is a novel virus that can cause acute respiratory distress syndrome (ARDS), multiorgan failure, and death, with a case fatality rate of ~35%."
751,"When compared with SARS and MERS, COVID-19 has spread more rapidly, due to increased globalization and adaptation of the virus in every environment."
752,"Importantly, Di-Nb and Tri-Nb exerted significantly elevated broad-spectrum neutralizing activity against at least 19 human and camel MERS-CoV strains isolated in different countries and years."
753,Determinants revealed for polyUbLys48 specificity should prove useful in understanding PLpro deubiquitinating activities in coronavirus infections.
754,"During the co-evolution of viruses and their hosts, the viruses have evolved numerous strategies to counter and evade host antiviral immune responses in order to establish a successful infection, replicate and persist in the host."
755,"An outbreak of the novel coronavirus SARS-CoV-2, the causative agent of COVID-19 respiratory disease, has infected over 290,000 people since the end of 2019, killed over 12,000, and caused worldwide social and economic disruption."
756,"Rhinolophids carried severe acute respiratory syndrome (SARS)-related CoV at high frequencies and concentrations (26% of animals are positive; up to 2.4 × 10(8) copies per gram of feces), as well as two Alphacoronavirus clades, one novel and one related to the HKU2 clade."
757,The molecular and phylogenetic analyses showed that pangolin Coronaviruses (pangolin-CoV) are genetically related to both the 2019-nCoV and bat Coronaviruses but do not support the 2019-nCoV arose directly from the pangolin-CoV.
758,The receptor binding domain (RBD) of the SARS-CoV-2 S protein plays the key role in the tight binding to human receptor ACE2 for viral entry.
759,Severe acute respiratory syndrome coronavirus (SARS-CoV) encodes a papain-like protease (PLpro) with both deubiquitinating (DUB) and deISGylating activities that are proposed to counteract the post-translational modification of signaling molecules that activate the innate immune response.
760,Previous studies indicated that some of those bat SARSr-CoVs have the potential to infect humans5-7.
761,"However, we found that HLA-B*46:01 had the fewest predicted binding peptides for SARS-CoV-2, suggesting individuals with this allele may be particularly vulnerable to COVID-19, as they were previously shown to be for SARS (1)."
