,sent
521,Influenza-like illness (ILI) surveillance is important to identify circulating and emerging/reemerging strains and unusual epidemiological trends.
522,"The World Health Organization has declared the fast-moving coronavirus outbreak in China a “public health emergency of international concern,” a measure that can spur coordinated global efforts to combat it."
523,"Among the 2416 tested specimens, 22.6 % of influenza cases were positive for A/H3N2/, while A/H1N1/pdm09 constituted 14.6 % cases."
524,"An emerging coronavirus causing pneumonia outbreak in Wuhan, China: calling for developing therapeutic and prophylactic strategies"
525,Coronavirus: A new threat to pilgrims
526,"Here, we investigated the efficacy of ChAdOx1 NiV(B), a simian adenovirus-based vaccine encoding NiV glycoprotein (G) Bangladesh, in Syrian hamsters."
527,"Vaccination, which is the most effective medical intervention that has ever been introduced, originated from the observation that individuals who survived a plague or smallpox would not get the disease twice."
528,"Since the first human case of H5N1 avian influenza virus infection was reported in 1997, this highly pathogenic virus has infected hundreds of people around the world and resulted in many deaths."
529,"Results showed that both SARS coronavirus strains have high genetic stability, although nearly 10 generations were passed."
530,The vaccines’ heterologous protective efficacies were further tested by challenging with a H1N1 swine influenza virus and a reassortant 2009 pandemic strain.
531,"Evolution of new viral pathogens, such as avian influenza virus and the SARS-CoV, are discussed."
532,Overall results indicated that the CS nanoparticles invented in this study is an effective and safe delivery vehicle/adjuvant for the influenza vaccine.
533,"Incidence, Severity and Impact of Influenza: a joint meeting organised by the ISIRV Epidemiology Group and ECDC, Stockholm, 2019"
534,"Importantly, other approaches targeting other conserved pan-coronavirus functions have not yet proven effective against MERS-CoV, illustrating the broad applicability of targeting viral 2’O MTase function across coronaviruses."
535,"Both porcine reproductive and respiratory syndrome and swine influenza are acute, highly contagious swine diseases."
536,"The Vaccine Research Center has developed vaccine candidates for different diseases/infectious agents (including HIV-1, Ebola, and Marburg viruses) built on an adenovirus vector platform, based on adenovirus type 5 or 35."
537,"Previous influenza pandemics have arrived with little or no warning, but the current widespread circulation of H5N1 viruses among avian populations and their potential for increased transmission to humans and other mammalian species may afford us an unprecedented opportunity to prepare for the next pandemic threat."
538,"First, we found 28 nCoV peptides identical to Severe acute respiratory syndrome-related coronavirus (SARS CoV) that have previously been characterized immunogenic by T cell assays."
539,"Although the recent re-emergence of human rabies in China was noted in several epidemiological studies, little attention was paid to the reasons behind this phenomenon paralleling the findings of the previous reports."
540,"In the present study, the efficacy of the host's immune response in reducing the risk of infectious diseases was taken into account to carry out immuno-informatics driven epitope screening strategy of vaccine candidates against ZIKV."
541,"Cases were adults aged 50–64 years who had received the influenza vaccine in 2011/12 or 2012/13, while controls were the same as the cases, except they had not received the influenza vaccine in 2011/12 or 2012/13."
542,Our studies revealed that the sialic acid-binding domain at the N terminus of the S1 subunit has an orientation that is substantially different from that observed in the previously determined spike structure from human alphacoronavirus NL63.
543,"Also, 294 (91.0%) respondents believed H1N1 influenza would reappear later this year."
544,Adenoviruses have transitioned from tools for gene replacement therapy to bona fide vaccine delivery vehicles.
545,"The NTO vaccines currently in use for mass vaccination campaigns in Africa, Latin America, and the Caribbean are primarily produced from rabies virus-infected suckling mouse brains or lamb brains."
546,"We gathered information about comorbidity and complications from case records, and compared Influenza A, B and A(H1N1)pdm09 with respect to these factors."
547,"A study was undertaken to assess travellers’ beliefs, perceptions and intentions to take antivirals for the treatment and prevention of influenza during the H1N1 pandemic."
548,"Influenza is associated with an increase in acute cardiovascular diseases, and influenza viruses induce proinflammatory cytokines."
549,"In the diagnosis of influenza, quick and effective tests are necessary."
550, Human metapneumovirus (hMPV) infection causes respiratory tract disease similar to that observed during human respiratory syncytial virus infection (hRSV).
551," Selected, recent research on the following avian diseases, and their causative viruses, has been reviewed: chicken anaemia, infectious bursal disease, turkey rhinotracheitis, avian nephritis, fowlpox, influenza, infectious bronchitis and turkey enteritis."
552,Interpretation A vectored mucosal vaccine expressing the SARS-coronavirus S protein alone may be highly effective in a single-dose format for the prevention of SARS.
553, A loop-mediated isothermal amplification (LAMP) assay was developed specifically for detection and differentiation of pseudorabies virus (PRV).
554,"Establishment of the cold chain system during in the 1980s allowed bi-monthly vaccination rounds and more timely vaccination resulting in rates of diphtheria, pertussis, measles and meningitis falling over 90% from 1980 to 1989, while polio and JE rates fell 40–50%."
555,"First, pregnant women are at increased risk for influenza-associated illness and death."
556,A recent explosion of techniques for isolating human monoclonal antibodies to viruses has led to isolation of new antibodies that allow glimpses into the molecular basis for recognition and escape that underlies the constant antigenic drift in influenza surface proteins.
557,The current measles virus (MeV) vaccine was developed empirically by attenuation of wild-type (WT) MeV by in vitro passage in human and chicken cells and licensed in 1963.
558,"In line with the high disease burden attributable to influenza, these viruses play an important, but often neglected, role in travel medicine."
559,"Japanese encephalitis (JE) is a significant human health concern in Asia, Indonesia and parts of Australia with more than 3 billion people potentially at risk of infection with Japanese encephalitis virus (JEV), the causative agent of JE."
