,pid,newpid,category,sent,newscore,answer,keyword
402,fsmoog13,9607,ADE,The observed interaction between potential antigen-presenting cells (evaluated as CD14+ monocytes) and lymphocyte activation status indicated a relationship between innate and adaptive immune responses.,0.08794593159893127,innate and adaptive immune responses,antibody dependent enhancement (ADE)
403,kira7mz6,14906,ADE, Objective This study aims to assess the mood changes induced by mild acute inflammatory stimulation (typhoid vaccination).,0.08794534379506964,typhoid vaccination,antibody dependent enhancement (ADE)
404,8r4xc8tn,5389,ADE,IMPORTANCE Viral subunit vaccines generally show low efficacy.,0.08794171125887276,viral subunit vaccines,antibody dependent enhancement (ADE)
405,l0zgovf3,35955,ADE,"Therefore, selective TLR ligand combinations can increase protective efficacy by increasing the quality rather than the quantity of T cell responses.",0.08794116004761049,t cell responses,antibody dependent enhancement (ADE)
406,sp4w2tva,12583,ADE,Particular attention is given to the ability of Toll-like receptor agonists to act as adjuvants.,0.08794055211258299,toll-like receptor agonists,antibody dependent enhancement (ADE)
407,jrqhilgf,4135,ADE,"In contrast, in the kidney, QX vaccine viral RNA was nearly absent, which coincided with the lack of any morphological changes in this organ.",0.0879323082356776,qx vaccine viral rna,antibody dependent enhancement (ADE)
408,8yu6xqlw,12063,ADE,"In addition, the virulent strain could activate NF-κB pathway more intensively than the CV777 vaccine strain-like isolate, and elicit stronger inflammatory cascades as well.",0.08793141684118637,stronger inflammatory cascades,immunopathology
409,fn8k8q3e,36212,ADE,"Blocking IFN-I signaling resulted in delayed virus clearance, enhanced neutrophil infiltration, and impaired MERS-CoV–specific T cell responses.",0.08792961883989936,"blocking ifn-i signaling resulted in delayed virus clearance , enhanced neutrophil infiltration , and impaired mers-cov – specific t cell responses",immunopathology
410,2behvv3b,17873,ADE,The results showed that rBV activated the CD8(+) T-cell-mediated response much more efficiently than the wild-type BV (wtBV).,0.08792956767365356,cd8 ( + ) t-cell-mediated response,antibody dependent enhancement (ADE)
411,8kdhf123,2769,ADE,"These biological effects appear to be mediated by the ability of PIKA to promote the maturation of dendritic cells, including up-regulation of co-stimulatory molecules, such as CD80 and CD86, and the induction of various cytokines and chemokines.",0.08792245695243506,induction of various cytokines and chemokines,antibody dependent enhancement (ADE)
412,ncb5r6gy,29680,ADE,In the V group a significant increase in PCV2-specific antibody-producing PCs was observed over time.,0.08792215606618355,pcv2-specific antibody-producing pcs,antibody dependent enhancement (ADE)
413,i065tuk9,13796,ADE,Genetic analysis of the S1 region of the strains showed that they were not vaccine related.,0.0879216530058894,they were not vaccine related,immunopathology
414,y8ynk50h,3835,ADE,These results confirm the immunotherapeutic potential of the enriched-Leishmune® vaccine.,0.08791813745593292,immunotherapeutic potential,immunopathology
415,yjzcsdu2,18957,ADE,It was established that timofer was practically nontoxic and exhibited high immunostimulatory activity when combined with viral and bacterial vaccines.,0.08790948305475879,viral and bacterial vaccines,antibody dependent enhancement (ADE)
416,igw16hwb,37846,ADE,Use of ATM and Chk.2 inhibitors resulted in a marked decrease in S phase arrest as well as viral production.,0.08790850747339696,decrease in s phase arrest as well as viral production,immunopathology
417,2gej7h1d,12832,ADE,"In contrast, no effect of either adjuvant on the production of anti-virus antibodies was noticed throughout the study.",0.08790219862357132,no effect of either adjuvant on the production of anti-virus antibodies,immunopathology
418,cmjfqkjz,11543,ADE,Special attention has been provided to the use of transmissible gastroenteritis virus (TGEV) as vector for the expression of PRRSV antigens.,0.0878941276182311,prrsv antigens,antibody dependent enhancement (ADE)
419,lzda8kyn,651,ADE,"Currently, however, there is no specific antiviral treatment or vaccine.",0.08789154972427815,no specific antiviral treatment or vaccine,immunopathology
420,mubgm9s9,22691,ADE,"Interestingly, this strong cellular response drastically reduced viral replication, clinical signs, and pulmonary lesions after a highly virulent challenge.",0.08788981669071412,cellular response,antibody dependent enhancement (ADE)
421,od484ub1,11168,ADE,"Currently, there is no protective vaccine available.",0.0878830243981927,there is no protective vaccine available,immunopathology
422,679qfp2s,633,ADE,"Overall, the data do not support the use of DRV for treatment of COVID-19.",0.08787780581241053,the data do not support the use of drv for treatment of covid-19,interferon
423,33h22ikl,27595,ADE,Human β-defensin-2 and β-defensin-3 were used as adjuvants to enhance the immune response of MEVs.,0.08787611527784259,mevs,antibody dependent enhancement (ADE)
424,gbwb7fqi,17234,ADE,Augmentation of the innate immune response may be an effective alternative for disease amelioration.,0.08787520535444758,innate immune response,antibody dependent enhancement (ADE)
425,bmdnqgvu,16486,ADE,"These motifs are involved in the interruption of antiviral signaling, namely the interaction between the TNF receptor associated factor (TRAF) and mitochondrial antiviral-signaling (MAVS) proteins.",0.08787370977871145,interruption of antiviral signaling,antibody dependent enhancement (ADE)
426,mpe1xrr1,6822,ADE,No significant differences between the HD and SD TIV groups were noted for immune responses.,0.08787232982870374,no significant differences between the hd and sd tiv groups were noted for immune responses,immunopathology
427,qa7nu88c,35294,ADE,One approach is to prevent the activation of B cells by mapping and elimination of B-cell epitopes.,0.0878700614129593,prevent the activation of b cells,antibody dependent enhancement (ADE)
428,zmeu66h1,27504,ADE,This study suggests beneficial effects of mannoproteins on the specific and nonspecific immune responses in adult and elderly dogs.,0.08786980788217844,specific and nonspecific immune responses,antibody dependent enhancement (ADE)
429,epz7fvnx,39101,ADE,Active STAT5 inhibits the differentiation of B cells while increasing their replicative life span.,0.08786863555489982,active stat5 inhibits the differentiation of b cells,antibody dependent enhancement (ADE)
430,zu0ubwfq,7844,ADE,This ability to modulate the host immune response probably varies among strains or isolates.,0.08786588812253851,modulate the host immune response,antibody dependent enhancement (ADE)
431,czvdj3v7,39718,ADE,"Broad-spectrum anti-norovirus molecules, based on the inhibition of 3C-like protease, have been developed.",0.08786166645848935,broad-spectrum anti-norovirus,antibody dependent enhancement (ADE)
432,beiqzbwx,34161,ADE,"These results indicated that NPF could significantly improve the anti-PPV activity of PF, and its high concentration possessed the best efficacy.",0.08786083661251454,npf,interleukin
433,081o2zmd,20851,ADE,TGEV/PEDV specific antibody responses as well as kinetic changes of T lymphocyte subgroups of the immunized mice were analyzed.,0.0878550629947516,tgev / pedv specific antibody responses,antibody dependent enhancement (ADE)
434,536u0bo4,9741,ADE,"Our results show that VAD calves are unable to respond to the mucosal BRSV-NP vaccine, are afforded no protection from BRSV challenge and have significant abnormalities in the inflammatory response in the infected lung.",0.08785312398014591,inflammatory response,antibody dependent enhancement (ADE)
435,cjs9zust,21511,ADE,"As vaccinations also disrupt immunological pathways, these may also impact on TB risk.",0.08785247851166073,vaccinations,antibody dependent enhancement (ADE)
436,4jlj9rdc,1336,ADE,Infection cannot occur in the absence of contact.,0.08784839456830415,infection cannot occur in the absence of contact,interferon
437,3posyr5n,28288,ADE,Blotting assays via specific antibodies confirmed the expression of the 15 kDa HCVcp.,0.08784318488649147,antibodies,antibody dependent enhancement (ADE)
438,umnso91b,21913,ADE,"In all cases, MVA-MERS-S induced MERS-CoV-specific CD8(+) T cells and virus-neutralizing antibodies.",0.08783638369220888,virus-neutralizing antibodies,immunopathology
439,jxv1ntp8,19849,ADE,A successful mucosal vaccine relies on leveraging the functions of these immune cells and regulatory components.,0.08783572441018339,immune cells and regulatory components,antibody dependent enhancement (ADE)
440,5nyoxono,16329,ADE,Very little is known of the early events in viral clearance and the onset of innate and inflammatory responses during the SARS infection.,0.08783340881097458,innate and inflammatory responses,antibody dependent enhancement (ADE)
441,q3be4e15,15992,ADE,"Furthermore, the UV-inactivated virion induced regional lymph node T-cell proliferation and significant levels of cytokine production (IL-2, IL-4, IL-5, IFN-γ and TNF-α) upon restimulation with inactivated SARS-CoV virion in vitro.",0.08783255246098043,regional lymph node t-cell proliferation and significant levels of cytokine production,immunopathology
442,lhdtwwow,39963,ADE,There are no vaccines or therapeutic agents currently available for MERS-CoV.,0.08782473849771986,there are no vaccines or therapeutic agents currently available,immunopathology
443,v55piprx,6946,ADE,M2e-MAP vaccination limited viral replication and attenuated histopathological damage in the challenged mouse lungs.,0.08782348711594751,m2e-map vaccination,antibody dependent enhancement (ADE)
444,uy18a13l,33182,ADE,Clinical remission was not achieved despite of several medications.,0.08781985102270222,clinical remission was not achieved despite of several medications,immunopathology
445,aeuy92bx,1399,ADE,An ACE2 mutant with low catalytic activity was also used in the study.,0.08781963496150955,ace2,interleukin
446,z26xlqv8,11969,ADE,MVTTZCI induced neutralizing antibodies via the intranasal route of immunization.,0.08781304406531522,neutralizing antibodies,antibody dependent enhancement (ADE)
447,6rcezxjx,2222,ADE,"However, a combination of the vaccines induced T-helper type 1 (Th1) immune responses while the whole killed virus vaccine induced T helper type 2 (Th2) immune response.",0.08781140886531216,t-helper type 1 ( th1 ) immune responses,antibody dependent enhancement (ADE)
448,r03svb4t,14284,ADE,"In addition, due to resistance, a combination of antivirals is needed for life-threatening infections.",0.08781029739470078,antivirals,antibody dependent enhancement (ADE)
449,dby5aksb,10850,ADE,Neither lung eosinophilia nor vaccine-induced weight loss was observed upon Bac-RSV/G immunization and subsequent RSV infection.,0.08780909460539088,bac-rsv / g immunization,antibody dependent enhancement (ADE)
