,sent
1979,"Although Asia region has been identified as the epicentre of many EIDs and upcoming infections, several new pathogens have also emerged in the past in other parts of the world."
1980,The released VLPs showed morphology similar to that of the native virus particles.
1981,"The transiently-expressed p17/p24 was not immunogenic in mice as a homologous vaccine, but it significantly boosted a humoral and T cell immune response primed by a gag DNA vaccine, pTHGagC."
1982,"Diagnostics play a central role in the early detection and control of outbreaks and can enable a more nuanced understanding of the disease kinetics and risk factors for the Middle East respiratory syndrome-coronavirus (MERS-CoV), one of the high-priority pathogens identified by the WHO."
1983,vaccine strains of poliovirus).
1984,"The Middle East respiratory syndrome coronavirus (MERS-CoV) has spread through 27 countries and infected more than 2,200 people since its first outbreak in Saudi Arabia in 2012."
1985,How PEDV suppresses the innate immune response was unknown.
1986,Here we use computational tools from structural biology and machine learning to identify 2019-nCoV T-cell and B-cell epitopes based on viral protein antigen presentation and antibody binding properties.
1987,The effective virucidal concentration (EC) of CPC was determined using a hemagglutination assay and tissue culture infective dose assay.
1988,"There are no RCTs of screening HCWs, patients, visitors and influenza supershedders to prevent transmission."
1989,"Cellular and humoral immunogenicity was confirmed in 2 mouse strains, including type I interferon receptor knockout mice, which are susceptible to CCHF disease."
1990,The antiquated system used to manufacture the currently licensed inactivated influenza virus vaccines would not be adequate during an influenza virus pandemic.
1991," An RNA-based, non-cytopathic replicon vector system, based on the flavivirus Kunjin, has shown considerable promise as a new vaccine delivery system."
1992,"This was much lower than that between FIPV type II and other antigenically related coronaviruses, such as transmissible gastroenteritis virus of swine and canine coronavirus."
1993,"Compared to the L. casei-PgsA-treated mice, significantly higher levels of serum IgG and mucosal IgA were observed in L. casei-PgsA-E6-immunized mice; these differences were significantly enhanced after boost."
1994,Influenza A was detected in five episodes of respiratory symptoms (5.3%) and other RV in 26 (27.9%) episodes.
1995,"These results demonstrated that the immunogenicity of the SL-CoV S protein is distinct from that of SARS-CoV, which may cause the immunological differences between human SARS-CoV and bat SL-CoV."
1996,A major concern of currently modified live BHV-1 vaccines is their ability to cause latent infection and subsequent reactivation resulting in many outbreaks.
1997,In this work we describe a novel approach to generate fully human mAbs by combining a humanized mouse model with a new B cell immortalization technique.
1998,"The assay was validated using RNA from the yellow fever virus vaccine strain and from representative strains of dengue viruses 1, 2, 3 and 4, West Nile virus, Kunjin virus (a clade of West Nile virus), and St. Louis encephalitis virus."
1999,"Although ribavirin was empirically used and seemed beneficial during the biggest outbreak caused by one of these viruses, the Nipah virus, its efficacy is disputed in light of its lack of efficacy in several animal models of henipavirus infection."
2000,Our study suggests that C.NPs coated with alginic acid may be a safe and efficient tool for oral delivery of a DNA vaccine.
2001,"The induction of HA-specific immune responses by the vaccine is necessary for full protection from challenge, because animals immunized with an empty rVSV vector were not protected equally."
2002,"In conclusion, our data illustrate that the cotton rat is a powerful animal model that provides an experimental platform to investigate pathogenesis, immune response, anti-viral therapies and vaccines against EV-D68 infection."
2003,Middle East respiratory syndrome coronavirus is causing continuing concerns with outbreaks in the Arabian Peninsula.
2004,"It was discovered almost 20 years ago that plasmid DNA, when injected into the skin or muscle of mice, could induce immune responses to encoded antigens."
2005,"VANBT/1-immunized animals showed complete protection from VANBT/1 challenge, but induced strong pulmonary Th1 and Th2 cytokine responses and enhanced lung pathology, indicating the generation of exacerbated immune response by immunization."
2006,"The tricomponent vaccine (GNE-OVA-CpG 1826) and a vaccine of analogous, individual components (GNE-OVA + CpG ODN) were found to similarly induce highly specific anticocaine antibody production in mice and block cocaine’s stimulant effects in hyperlocomotor testing."
2007,Treatment of viral pneumonia is primarily supportive.
2008,We show in this study significant quantitative and qualitative differences in immune responses between immune competent and immune-compromised mice.
2009,There are many studies under way that are trying to find a resolution to the problem of the influenza vaccine not providing enough protection in the elderly population.
2010,"Furthermore, strong antibody responses to PEDV were detected in the sera and colostrum of immunized sows and in the sera of their offspring."
2011,"vaccination against SARS-CoV challenge in mice; 4) higher titers of mucosal IgA and serum-neutralizing Ab were associated with lower viral load and less pulmonary pathological damage, while no Ab-mediated disease enhancement effect was observed; and 5) the vaccination could provide long-term protection against SARS-CoV infection."
2012,In this review we describe the different approaches currently being evaluated in the development of vaccines against SARS-associated coronavirus and avian influenza viruses and also highlight the many obstacles encountered in the development of these vaccines.
2013,Our data have implications for people who maintain low levels of anti-VTT Nabs after historical smallpox vaccination.
2014,"If mumps is suspected, healthcare providers must immediately implement standard and droplet precautions and notify the local health department and hospital infection control personnel."
2015,"A diagnostic test for feline infectious peritonitis virus (FIPV) infection based on a nested PCR (nPCR) assay was developed and tested with FIPV, feline enteric coronavirus (FECV), canine coronavirus (CCV), and transmissible gastroenteritis virus (TGEV) and clinical fluid samples from cats with effusive feline infectious peritonitis (FIP)."
